Customer.ID,Gender,Age,Married,Number.of.Dependents,City,Zip.Code,Latitude,Longitude,Number.of.Referrals,Tenure.in.Months,Offer,Phone.Service,Avg.Monthly.Long.Distance.Charges,Multiple.Lines,Internet.Service,Internet.Type,Avg.Monthly.GB.Download,Online.Security,Online.Backup,Device.Protection.Plan,Premium.Tech.Support,Streaming.TV,Streaming.Movies,Streaming.Music,Unlimited.Data,Contract,Paperless.Billing,Payment.Method,Monthly.Charge,Total.Charges,Total.Refunds,Total.Extra.Data.Charges,Total.Long.Distance.Charges,Total.Revenue,Customer.Status,Churn.Category,Churn.Reason
8212-DJRCH,1,33,1,1,Newbury Park,91320,34.172071,-118.946262,1,5,0,1,15.01,1,1,2,19,2,1,2,1,1,2,2,2,0,1,1,90.35,434.5,17.33,0,75.05,492.22,2,3,14
8213-TAZPM,0,45,1,1,Lemon Grove,91945,32.733564,-117.033713,5,69,1,1,46.45,2,1,2,26,1,2,2,2,2,2,2,1,1,1,0,108.75,7493.05,0,100,3205.05,10798.1,2,3,14
8215-NGSPE,0,63,1,1,Oxnard,93035,34.18454,-119.224666,3,42,2,1,3.14,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20,833.55,0,0,131.88,965.43,2,3,14
8216-AZUUZ,0,42,1,3,San Francisco,94118,37.781304,-122.461522,1,42,0,1,12.6,1,1,2,26,1,1,2,2,2,2,2,2,2,1,0,100.4,4303.65,0,0,529.2,4832.85,2,3,14
8217-QYOHV,1,27,0,0,Burbank,91505,34.174215,-118.345928,0,5,5,1,30.92,1,1,0,41,2,1,1,2,1,1,2,2,0,1,1,55.75,266.95,0,0,154.6,421.55,2,3,14
8218-FFJDS,0,21,1,0,Georgetown,95634,38.9386,-120.785514,6,72,0,1,15.35,2,1,1,41,2,2,1,2,2,2,2,2,2,1,0,86.4,6058.95,0,0,1105.2,7164.15,2,3,14
8219-VYBVI,1,52,0,3,Rancho Santa Fe,92067,33.012751,-117.200617,0,39,0,1,49.95,2,0,3,0,0,0,0,0,0,0,0,0,2,0,1,25,1004.35,0,0,1948.05,2952.4,2,3,14
8220-OCUFY,0,30,0,0,Perris,92571,33.828289,-117.201666,0,21,0,1,7.41,1,1,1,51,2,1,2,2,1,1,1,2,1,1,0,60.25,1258.35,0,0,155.61,1413.96,2,3,14
8221-EQDGL,1,27,1,0,Alleghany,95910,39.467828,-120.841386,4,35,0,1,25.32,1,1,1,30,2,2,2,1,1,1,1,2,0,0,1,61,2130.45,10.7,0,886.2,3005.95,2,3,14
8221-HVAYI,1,60,1,0,Gustine,95322,37.147198,-121.120161,0,35,3,1,5.06,2,1,0,20,2,2,2,2,1,1,1,2,2,1,1,69.15,2490.15,0,0,177.1,2667.25,2,3,14
8224-DWCKX,1,78,0,0,Burlingame,94010,37.57028,-122.365778,0,12,0,1,43.4,2,1,2,24,1,1,1,1,1,1,1,2,2,1,1,73.3,828.05,0,0,520.8,1348.85,2,3,14
8224-IVVPA,0,35,0,0,Caliente,93518,35.358953,-118.527064,0,27,0,1,25.21,1,1,1,9,2,2,1,1,1,1,1,2,0,1,1,56.7,1652.95,0,0,680.67,2333.62,2,3,14
8224-KDLKN,1,22,1,2,Sacramento,95825,38.590035,-121.412455,3,72,1,1,19.04,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,25,1738.9,0,0,1370.88,3109.78,2,3,14
8224-UAXBZ,0,55,1,0,Sacramento,95827,38.549185,-121.328386,7,58,0,0,0,0,1,1,29,2,2,1,1,2,1,1,2,1,1,0,45.35,2540.1,4.08,0,0,2536.02,2,3,14
8225-BTJAU,1,75,0,0,Stinson Beach,94970,37.921137,-122.657562,0,10,4,1,7.51,1,1,2,18,1,1,1,1,1,2,1,2,0,1,0,79.25,793.55,0,0,75.1,868.65,0,1,2
8226-BXGES,1,30,1,0,Gardena,90249,33.90139,-118.315697,5,64,2,1,13.8,2,1,2,48,2,2,2,1,1,1,1,2,1,0,0,89.45,5692.65,0,0,883.2,6575.85,2,3,14
8229-BUJHX,0,60,1,1,Chula Vista,91911,32.607964,-117.059459,8,71,0,1,11.13,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,20.5,1500.95,0,0,790.23,2291.18,2,3,14
8229-MYEJZ,0,44,0,0,Upland,91786,34.105493,-117.660934,0,10,4,1,45.56,1,1,1,17,1,2,1,1,1,1,1,2,0,0,0,51.2,498.25,0,0,455.6,953.85,2,3,14
8229-TNIQA,0,36,0,0,Pasadena,91105,34.13946,-118.166649,0,4,5,1,39.9,1,1,0,20,1,1,1,1,1,1,1,2,0,1,1,45.3,196.95,0,0,159.6,356.55,0,4,7
8231-BSWXX,1,44,0,0,Mojave,93501,35.097323,-118.171288,0,71,1,1,41.34,2,1,2,10,1,2,1,1,1,1,1,2,1,1,1,79.05,5552.5,0,0,2935.14,8487.64,2,3,14
8232-CTLKO,0,58,1,2,Ocotillo,92259,32.698964,-115.886656,9,66,1,1,8.39,1,1,1,16,2,1,1,1,2,1,1,2,2,1,0,59.75,3996.8,0,0,553.74,4550.54,2,3,14
8232-UTFOZ,1,24,0,0,Glendora,91740,34.119363,-117.855059,0,69,0,1,7.18,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.95,1399.35,0,0,495.42,1894.77,2,3,14
8234-GSZYK,1,39,0,0,Albion,95410,39.225694,-123.717354,0,43,0,1,28.9,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,26.45,1110.05,0,0,1242.7,2352.75,2,3,14
8237-ULIXL,0,21,1,0,San Francisco,94116,37.74441,-122.486764,1,72,1,1,13.27,2,0,3,0,0,0,0,0,0,0,0,0,2,0,1,24.85,1871.85,0,0,955.44,2827.29,2,3,14
8241-JUIQO,0,24,0,0,Sunnyvale,94086,37.378541,-122.020456,0,61,2,1,25.91,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,19.45,1336.35,0,0,1580.51,2916.86,2,3,14
8242-JSVBO,1,22,0,0,Mountain Ranch,95246,38.264262,-120.515133,0,7,0,1,26.76,1,1,1,46,1,1,1,1,1,1,1,2,0,1,0,44.65,322.5,0,0,187.32,509.82,2,3,14
8242-PDSGJ,1,47,1,0,Chilcoot,96105,39.872961,-120.198876,1,70,0,0,0,0,1,1,18,2,1,2,2,1,1,1,2,2,1,1,39.15,2692.75,0,0,0,2692.75,2,3,14
8242-SOQUO,0,73,0,0,Oakland,94619,37.787186,-122.14633,0,5,5,1,14.22,1,1,2,4,1,2,1,1,2,1,1,2,1,1,0,84.7,392.5,41.2,0,71.1,422.4,2,3,14
8245-UMPYT,0,66,0,0,Lockwood,93932,35.989792,-121.055933,0,16,0,1,32.11,2,1,2,14,1,1,1,1,2,2,1,2,0,1,0,96.4,1581.2,47.2,0,513.76,2047.76,0,2,17
8246-SHFGA,1,24,0,0,Mount Shasta,96067,41.33832,-122.290756,0,17,0,1,34.02,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,21.1,385.55,0,0,578.34,963.89,2,3,14
8249-THVEC,1,38,1,3,Los Angeles,90041,34.137412,-118.207607,3,51,0,1,37.63,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,19.4,997.75,0,0,1919.13,2916.88,2,3,14
8250-ZNGGW,0,79,0,0,Rio Vista,94571,38.148862,-121.737696,0,5,0,1,43.99,1,1,1,27,2,2,1,2,1,1,1,1,2,0,1,59.9,287.85,0,20,219.95,527.8,2,3,14
8257-RZAHR,0,51,1,0,San Jose,95134,37.42765,-121.945416,1,14,4,1,20.4,2,1,1,30,2,1,1,1,2,1,1,2,0,1,0,64.7,941,0,0,285.6,1226.6,0,1,5
8258-GSTJK,1,74,0,0,San Pedro,90732,33.744119,-118.31448,0,3,0,1,48.34,2,1,2,20,1,1,1,1,1,1,1,2,0,1,0,77,237.75,0,0,145.02,382.77,0,1,2
8259-DZLIZ,0,53,1,2,Delhi,95315,37.422961,-120.765493,10,64,2,1,17.07,2,1,1,25,1,2,1,1,1,1,1,2,1,1,0,53.85,3399.85,0,0,1092.48,4492.33,2,3,14
8259-NFJTV,0,37,1,1,Flournoy,96029,39.84784,-122.544556,8,7,0,0,0,0,1,0,17,2,1,1,2,1,1,1,2,0,0,1,34.65,246.6,0,0,0,246.6,2,3,14
8260-NGFNY,0,29,0,0,Phelan,92371,34.441123,-117.537886,0,1,0,0,0,0,1,1,73,1,1,1,1,1,1,2,2,0,0,2,25.2,25.2,0,0,0,25.2,0,4,7
8261-GWDBQ,0,70,1,0,Corona,92880,33.918043,-117.617809,1,60,0,1,4.06,2,1,2,11,2,2,2,2,2,2,1,2,2,1,0,116.05,6925.9,0,0,243.6,7169.5,2,3,14
8262-COGGB,1,53,0,0,Visalia,93277,36.303793,-119.375646,0,1,0,1,11.61,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,20.45,20.45,0,0,11.61,32.06,1,3,14
8263-JQAIK,1,66,0,0,Palmdale,93591,34.598221,-117.79593,0,2,0,0,0,0,1,1,6,1,1,1,1,1,1,1,2,0,1,1,24.45,47.5,0,0,0,47.5,0,1,5
8263-OKETD,0,44,0,0,Caruthers,93609,36.5276,-119.865999,0,20,0,1,22.75,2,1,0,11,1,2,1,2,1,2,2,2,0,1,1,68.9,1370.35,0,0,455,1825.35,2,3,14
8263-QMNTJ,1,46,1,0,San Francisco,94104,37.791222,-122.402241,2,72,1,1,47.82,2,1,2,21,2,2,2,2,2,2,2,2,2,1,0,115.55,8425.3,0,0,3443.04,11868.34,2,3,14
8265-HKSOW,0,35,1,2,Occidental,95465,38.415003,-122.998726,1,72,0,1,17.89,2,1,2,19,2,2,2,2,1,2,2,2,2,0,1,107.45,7658.3,0,0,1288.08,8946.38,2,3,14
8266-VBFQL,1,55,0,0,Jamul,91935,32.695681,-116.798386,0,4,0,1,31.92,1,1,2,4,1,1,2,2,1,2,2,2,0,1,0,90.4,356.65,0,0,127.68,484.33,2,3,14
8267-KFGYD,1,53,0,1,Alhambra,91803,34.074736,-118.145959,0,1,0,1,10.14,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,21.05,21.05,0,0,10.14,31.19,1,3,14
8267-ZNYVZ,0,47,1,0,Spring Valley,91977,32.726627,-116.994608,1,33,0,1,15.66,1,1,2,24,2,1,2,2,2,2,2,1,1,1,0,103.75,3361.05,0,100,516.78,3977.83,0,0,0
8268-YDIXR,1,45,1,0,Merced,95348,37.40122,-120.514191,1,56,2,1,40.33,2,1,2,9,2,2,2,1,1,1,1,2,1,1,0,93.15,5253.95,0,0,2258.48,7512.43,2,3,14
8270-RKSAP,1,30,0,0,Anaheim,92801,33.844983,-117.952151,0,9,5,1,40.71,1,1,2,52,1,1,1,1,1,1,1,2,0,1,0,70.5,597.9,0,0,366.39,964.29,2,3,14
8272-ONJLV,1,57,0,0,San Diego,92123,32.808814,-117.134694,0,12,4,1,49,1,1,2,23,1,1,2,1,2,2,2,2,1,0,0,95.7,1184,0,0,588,1772,2,3,14
8276-MQBYC,1,70,0,0,Los Angeles,90028,34.099869,-118.326843,0,51,2,1,19.49,2,1,2,11,1,1,2,1,2,2,1,2,0,1,0,97.8,4913.3,0,0,993.99,5907.29,0,5,12
8277-RVRSV,0,22,1,1,Danville,94506,37.791481,-121.903253,3,33,3,1,1.71,2,0,3,0,0,0,0,0,0,0,0,0,1,0,1,24.15,800.3,0,0,56.43,856.73,2,3,14
8280-MQRQN,0,39,0,0,Arnold,95223,38.32153,-120.236358,0,1,5,1,23.7,1,1,0,17,1,1,2,1,1,1,1,2,0,1,2,50.45,50.45,0,0,23.7,74.15,0,2,15
8285-ABVLB,0,34,1,0,Santa Barbara,93103,34.438581,-119.685368,0,70,0,1,40.91,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.85,1328.35,33.29,0,2863.7,4158.76,2,3,14
8286-AFUYI,1,33,0,0,Glendale,91203,34.153338,-118.262974,0,1,5,1,46.23,1,1,1,25,2,1,1,1,1,1,1,2,0,0,0,47.95,47.95,0,0,46.23,94.18,1,3,14
8290-YWKHZ,0,69,1,0,Fallbrook,92028,33.362575,-117.299644,1,32,0,1,33.74,2,1,2,6,1,1,1,1,2,2,1,2,0,1,0,93.2,2931,17.88,0,1079.68,3992.8,0,1,3
8292-FRFZQ,0,19,0,0,Malibu,90263,34.037037,-118.705803,0,39,3,0,0,0,1,1,73,2,2,1,2,1,1,1,2,1,0,0,41.15,1700.9,0,0,0,1700.9,2,3,14
8292-ITGYJ,0,48,1,1,Campo Seco,95226,38.233879,-120.861666,7,45,2,1,20.11,2,0,3,0,0,0,0,0,0,0,0,0,2,1,0,24.65,1138.8,0,0,904.95,2043.75,2,3,14
8292-TYSPY,1,55,0,0,Los Angeles,90048,34.072945,-118.37267,0,19,4,1,4.3,1,1,0,23,1,1,2,2,1,1,1,1,0,1,1,55,1046.5,0,30,81.7,1158.2,0,1,5
8294-UIMBA,0,64,0,0,Northridge,91325,34.236683,-118.517588,0,30,0,1,2.67,1,1,2,27,1,1,1,2,2,2,2,2,1,1,0,94.4,2638.1,0,0,80.1,2718.2,2,3,14
8295-FHIVV,1,63,0,0,Paicines,95043,36.525703,-120.952122,0,7,0,1,9.19,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,19.4,168.65,0,0,64.33,232.98,2,3,14
8295-KMENE,0,33,1,1,Newhall,91321,34.370378,-118.504118,0,59,0,1,13.27,2,1,1,15,2,1,2,2,2,1,1,2,2,1,1,76.45,4519.5,30.22,0,782.93,5272.21,2,3,14
8305-VHZBZ,1,55,0,0,San Diego,92154,32.578103,-117.012975,0,1,0,1,13.27,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,20.2,20.2,0,0,13.27,33.47,0,5,12
8309-IEYJD,0,73,0,0,Indian Wells,92210,33.537646,-116.291089,0,1,5,1,32.61,1,1,2,27,1,1,1,1,1,1,1,1,2,1,1,70.6,70.6,0,30,32.61,133.21,1,3,14
8309-PPCED,0,33,1,0,Nipomo,93444,35.050345,-120.489599,1,72,0,1,46.23,2,1,2,18,1,2,2,2,2,2,2,2,2,1,0,110.45,7982.5,0,0,3328.56,11311.06,2,3,14
8311-UEUAB,0,24,1,0,Rialto,92376,34.109775,-117.378904,5,67,1,1,1.36,2,1,1,82,2,1,1,1,2,2,2,2,2,1,0,75.5,5229.45,0,0,91.12,5320.57,2,3,14
8313-AFGBW,1,55,1,0,Los Angeles,90008,34.008293,-118.346766,10,47,2,1,14.14,1,1,1,28,1,2,2,1,2,2,2,2,2,0,0,73.6,3522.65,0,0,664.58,4187.23,2,3,14
8313-KTIHG,1,54,0,0,Thousand Palms,92276,33.849263,-116.382778,0,4,0,1,37.7,1,1,1,2,1,1,1,2,2,1,1,1,0,1,0,61.3,249.4,0,10,150.8,410.2,2,3,14
8313-NDOIA,0,48,0,0,Green Valley Lake,92341,34.244411,-117.072654,0,24,0,1,38.79,2,1,2,4,1,2,2,1,2,2,2,1,0,1,0,104.15,2494.65,0,40,930.96,3465.61,2,3,14
8314-DPQHL,1,61,0,0,Auberry,93602,36.991762,-119.242874,0,9,0,0,0,0,1,1,14,2,1,2,2,1,2,2,2,1,0,2,50.8,463.6,0,0,0,463.6,2,3,14
8314-HTWVE,0,38,1,1,Cypress,90630,33.818477,-118.038307,2,7,5,1,35.26,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.85,144.15,0,0,246.82,390.97,2,3,14
8316-BBQAY,0,45,0,0,Redwood City,94063,37.499411,-122.196318,0,65,0,0,0,0,1,0,22,2,1,2,2,2,2,2,2,2,0,1,59.95,3921.1,0,0,0,3921.1,2,3,14
8317-BVKSO,1,27,0,0,Termo,96132,41.027281,-120.669427,0,14,0,1,9.19,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,20.05,299.3,0,0,128.66,427.96,2,3,14
8318-LCNBW,1,53,1,0,San Luis Obispo,93405,35.236549,-120.727344,5,35,0,0,0,0,1,1,30,2,1,2,1,2,2,2,2,1,0,1,53.15,1930.9,0,0,0,1930.9,2,3,14
8319-QBEHW,1,32,0,3,San Jose,95134,37.42765,-121.945416,0,26,0,0,0,0,1,0,58,1,2,1,1,2,1,1,2,1,1,0,39.95,1023.75,0,0,0,1023.75,2,3,14
8325-QRPZR,0,56,0,0,Benicia,94510,38.113533,-122.11926,0,7,0,1,30.06,1,1,2,10,1,1,2,1,1,1,1,1,0,1,0,75.15,525,0,10,210.42,745.42,2,3,14
8327-LZKAS,0,80,1,0,Pomona,91767,34.083086,-117.737997,1,43,0,1,13.84,2,1,0,18,1,1,2,2,2,2,1,1,1,1,0,107.55,4533.9,0,140,595.12,5269.02,0,2,20
8327-WKMIE,1,36,0,0,Le Grand,95333,37.249377,-120.249581,0,37,0,1,34.37,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.15,785.75,0,0,1271.69,2057.44,2,3,14
8328-SKJNO,1,61,0,1,Seeley,92273,32.790282,-115.689559,0,23,0,0,0,0,1,1,19,2,2,1,2,1,1,1,2,1,0,0,40.65,947.4,0,0,0,947.4,2,3,14
8329-GWVPJ,0,39,1,3,Berkeley,94708,37.897743,-122.263124,8,50,2,1,10.21,1,1,2,23,1,1,1,1,1,1,1,2,0,1,0,69.75,3557.7,0,0,510.5,4068.2,2,3,14
8329-IBCTI,0,50,0,0,Cotati,94931,38.326215,-122.718742,0,1,5,1,6.08,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,19.65,19.65,0,0,6.08,25.73,0,1,3
8329-UTMVM,1,76,0,0,Bakersfield,93313,35.140938,-119.051348,0,27,3,1,34.39,2,1,2,19,1,2,1,2,2,2,1,2,1,1,0,104.65,2964,0,0,928.53,3892.53,2,3,14
8331-ZXFOE,0,56,0,0,Santa Clara,95054,37.393554,-121.965114,0,58,0,1,42.33,2,1,0,7,2,2,2,2,1,1,1,2,1,1,1,71.1,4299.2,0,0,2455.14,6754.34,2,3,14
8332-OSJDW,1,54,1,0,Los Angeles,90038,34.088017,-118.327168,5,12,0,1,45.15,2,0,3,0,0,0,0,0,0,0,0,0,1,0,2,26.4,314.95,0,0,541.8,856.75,2,3,14
8336-TAVKX,0,68,1,0,Berry Creek,95916,39.657228,-121.37778,10,72,0,1,15.82,2,1,1,13,2,2,2,2,1,2,2,2,2,0,0,78.45,5682.25,0,0,1139.04,6821.29,2,3,14
8337-MSSXB,0,64,0,0,Trabuco Canyon,92679,33.631119,-117.567346,0,14,0,1,29.3,1,1,2,26,1,2,1,1,1,2,2,1,0,1,0,86.3,1180.95,0,10,410.2,1601.15,0,0,0
8337-UPOAQ,1,71,1,0,Wrightwood,92397,34.358321,-117.618263,0,10,0,1,16.88,2,1,2,24,1,1,2,1,1,2,1,2,0,1,0,89.8,914.3,0,0,168.8,1083.1,0,1,3
8338-QIUNR,1,23,1,0,Bakersfield,93304,35.339796,-119.023552,8,72,0,1,6.09,2,1,1,41,2,1,2,2,1,1,1,2,2,1,1,66.5,4811.6,45.61,0,438.48,5204.47,2,3,14
8344-WFMFH,1,34,0,2,Los Angeles,90008,34.008293,-118.346766,0,9,5,1,27.64,1,1,0,29,1,2,1,1,1,1,1,2,0,1,0,50.1,484.05,0,0,248.76,732.81,2,3,14
8345-MVDYC,0,57,0,0,Gardena,90248,33.876482,-118.284077,0,45,2,1,37.39,1,1,1,30,2,1,2,2,2,2,2,2,2,0,0,81.65,3618.7,0,0,1682.55,5301.25,2,3,14
8347-GDTMP,0,25,1,0,Ripon,95366,37.750778,-121.13238,4,64,0,1,14.78,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.45,1225.65,0,0,945.92,2171.57,2,3,14
8348-HFYIV,1,21,0,0,Oakland,94601,37.776523,-122.219268,0,2,5,0,0,0,1,1,51,1,1,2,1,2,2,2,2,0,1,0,49.25,90.35,0,0,0,90.35,0,2,11
8348-JLBUG,1,77,1,0,North San Juan,95960,39.423046,-120.984472,5,64,0,1,14.87,1,1,2,16,2,1,2,1,1,1,1,2,1,0,1,80.3,5017.7,0,0,951.68,5969.38,2,3,14
8350-NYMVI,0,35,0,0,Chico,95973,39.903272,-121.843567,0,39,0,0,0,0,1,1,8,1,2,2,2,1,1,1,2,0,0,0,41.1,1597.05,0,0,0,1597.05,2,3,14
8356-WUAOJ,0,25,1,0,Glendale,91205,34.13658,-118.245839,7,1,5,1,40.63,1,1,1,52,1,1,1,1,1,1,1,1,0,1,0,45,45,0,10,40.63,95.63,1,3,14
8357-EQXFO,0,46,0,0,Union City,94587,37.59485,-122.051521,0,7,5,1,48.36,1,1,2,15,1,1,2,1,2,2,2,2,0,1,0,95.35,660.9,34.29,0,338.52,965.13,0,1,3
8361-LBRDI,0,31,0,0,Saint Helena,94574,38.581354,-122.296283,0,58,2,1,38.62,2,0,3,0,0,0,0,0,0,0,0,0,2,0,1,24.35,1423.85,0,0,2239.96,3663.81,2,3,14
8361-LTMKD,1,75,1,0,Fallbrook,92028,33.362575,-117.299644,0,4,0,1,10.61,2,1,2,8,1,1,1,1,1,1,1,1,0,1,2,74.4,306.6,0,20,42.44,369.04,0,1,3
8364-TRMMK,0,51,0,0,San Jose,95132,37.424655,-121.74841,0,3,5,1,22.56,2,1,0,3,1,1,1,1,1,1,1,2,0,1,2,50.65,151.3,0,0,67.68,218.98,0,2,10
8372-JUXUI,1,32,0,0,San Bernardino,92410,34.106922,-117.297553,0,1,0,1,14.02,2,1,2,2,1,1,1,1,1,1,1,2,0,1,0,74.35,74.35,0,0,14.02,88.37,0,1,2
8374-UULRV,1,22,0,0,Carmel By The Sea,93921,36.554618,-121.922239,0,72,0,1,48.36,2,1,1,71,2,2,1,2,2,2,2,1,2,0,1,86.05,6309.65,0,20,3481.92,9811.57,2,3,14
8374-XGEJJ,1,68,1,0,Temecula,92590,33.475493,-117.219551,8,43,2,1,31.25,2,1,2,20,1,2,1,1,2,2,1,1,0,1,0,101,4388.4,0,150,1343.75,5882.15,0,2,19
8375-DKEBR,0,72,0,0,Hermosa Beach,90254,33.86532,-118.396336,0,1,5,1,34.51,1,1,2,15,1,1,1,1,1,1,1,2,0,1,0,69.6,69.6,0,0,34.51,104.11,0,1,2
8375-KVTHK,1,43,1,0,Fort Bragg,95437,39.455555,-123.683979,1,68,0,1,49.51,1,1,2,3,1,2,1,2,2,2,2,1,1,1,0,100.3,6754.35,0,90,3366.68,10211.03,2,3,14
8378-LKJAF,1,34,1,1,Santa Ana,92704,33.719869,-117.907063,9,38,0,1,24.22,2,1,2,14,1,1,2,1,2,2,2,2,0,1,1,101.15,3956.7,0,0,920.36,4877.06,2,3,14
8380-MQINP,0,62,1,1,Los Angeles,90035,34.051809,-118.383843,3,55,0,1,3.18,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.3,1079.05,0,0,174.9,1253.95,2,3,14
8380-PEFPE,1,60,0,0,Avalon,90704,33.391181,-118.421305,0,1,0,1,17.54,1,1,2,16,1,1,1,1,1,1,1,2,0,1,0,71.65,71.65,0,0,17.54,89.19,0,1,2
8382-SHQEH,0,58,1,0,Rancho Cucamonga,91739,34.133809,-117.523724,1,8,0,1,29,2,1,2,30,1,1,1,1,1,2,2,2,0,1,0,84.9,764.95,0,0,232,996.95,0,5,12
8383-SGHJU,0,41,0,0,Lake Arrowhead,92352,34.2565,-117.19335,0,33,0,1,10.28,2,1,0,7,2,1,1,2,1,1,1,2,1,0,0,59.4,1952.8,0,0,339.24,2292.04,2,3,14
8384-FZBJK,0,37,1,3,San Mateo,94404,37.556094,-122.272437,1,57,0,1,32.37,2,1,2,28,1,2,1,1,2,2,2,2,0,1,0,100.6,5611.7,0,0,1845.09,7456.79,2,3,14
8387-MOJJT,0,53,1,0,Nubieber,96068,41.082472,-121.195215,1,42,0,1,34.02,1,1,2,18,1,1,1,1,2,1,1,2,0,1,1,77.95,3384,0,0,1428.84,4812.84,0,1,3
8387-UGUSU,0,57,1,1,Irvine,92614,33.680302,-117.833296,3,15,0,1,37.9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.05,284.3,0,0,568.5,852.8,2,3,14
8388-DMKAE,0,41,0,0,Los Angeles,90016,34.028331,-118.354338,0,8,5,1,15.86,1,0,3,0,0,0,0,0,0,0,0,0,2,0,2,20.25,174.65,0,0,126.88,301.53,2,3,14
8388-FYNPZ,1,26,0,0,Pleasant Hill,94523,37.95338,-122.076886,0,4,5,1,34.69,1,1,1,47,2,1,2,1,1,1,1,2,0,0,0,56.75,245.15,0,0,138.76,383.91,2,3,14
8390-FESFV,0,60,0,0,Sebastopol,95472,38.398815,-122.861923,0,62,0,1,6.05,2,1,1,22,1,2,2,2,2,2,2,2,2,0,0,84.5,5193.2,0,0,375.1,5568.3,2,3,14
8393-DLHGA,1,55,0,0,Palermo,95968,39.435756,-121.552071,0,25,0,1,5.27,1,1,2,4,1,2,1,1,2,2,2,2,0,1,0,95.9,2448.75,0,0,131.75,2580.5,0,1,5
8393-JMVMB,1,34,0,0,Thousand Oaks,91360,34.214054,-118.88109,0,1,5,1,29.15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.45,19.45,0,0,29.15,48.6,1,3,14
8395-ETZKQ,1,73,1,1,Sacramento,95841,38.660442,-121.346321,8,68,0,1,35.14,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,19.5,1193.55,0,0,2389.52,3583.07,2,3,14
8397-MVTAZ,1,22,1,0,Sun City,92587,33.69887,-117.25071,2,34,3,1,23.09,2,1,2,52,1,1,2,1,2,2,2,1,0,1,0,100.05,3480,0,20,785.06,4285.06,0,2,16
8398-TBIYD,0,45,0,0,Castro Valley,94552,37.722727,-122.02157,0,72,1,1,8.48,2,1,2,22,2,1,1,2,1,1,1,2,2,1,0,84.7,6185.15,0,0,610.56,6795.71,2,3,14
8399-YNDCH,1,80,0,0,Columbia,95310,38.085839,-120.37855,0,21,0,1,34.62,1,1,1,14,1,1,2,1,2,1,1,2,0,1,0,60.05,1236.15,0,0,727.02,1963.17,0,1,2
8400-WZICQ,0,49,1,2,Long Beach,90813,33.781086,-118.199049,9,55,2,1,36.41,1,1,1,14,2,2,1,1,1,1,1,2,0,0,0,55.7,3131.8,34.16,0,2002.55,5100.19,2,3,14
8401-EMUWF,1,64,1,1,Paramount,90723,33.897122,-118.164432,10,42,2,1,16.67,2,1,0,17,2,2,1,1,2,1,1,2,0,1,0,69.4,3058.3,0,0,700.14,3758.44,2,3,14
8402-EIVQS,1,40,1,0,Frazier Park,93222,34.907911,-119.234281,8,67,1,1,31.41,1,1,2,23,2,2,1,1,2,2,2,2,1,1,1,100.9,6733.15,0,0,2104.47,8837.62,2,3,14
8402-OOOHJ,0,53,0,0,Buena Park,90620,33.845706,-118.012204,0,41,0,1,31.62,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.65,835.15,0,0,1296.42,2131.57,2,3,14
8404-FYDIB,1,19,0,0,Los Angeles,90012,34.065875,-118.238728,0,26,3,1,49.87,2,1,2,48,2,2,1,1,1,1,1,2,0,1,1,86.65,2208.75,0,0,1296.62,3505.37,2,3,14
8404-GFGCZ,1,49,1,0,Millville,96062,40.531257,-122.148139,7,4,5,1,10.13,2,1,1,3,1,1,2,1,2,1,1,2,0,0,0,65.6,250.1,0,0,40.52,290.62,2,3,14
8404-VIOMB,0,52,0,0,Lakehead,96051,40.883853,-122.418258,0,66,0,0,0,0,1,1,15,2,2,2,2,2,2,2,2,2,1,0,62.5,4136.4,0,0,0,4136.4,2,3,14
8404-VLQFB,0,21,1,1,California Hot Springs,93207,35.865795,-118.69759,1,15,0,1,29.55,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,25.25,394.85,0,0,443.25,838.1,2,3,14
8405-IGQFX,0,41,0,0,Bridgeport,93517,38.184583,-119.286558,0,63,2,1,40.34,1,1,2,8,1,1,2,2,2,1,1,2,1,1,1,90.05,5817,0,0,2541.42,8358.42,2,3,14
